pair,regime,period,agent_id,role,attempt,failure_type,latency_seconds,prompt_hash,status
12,market,3,bank_0,bank,1,,6.88686487499217,135f81d3f30e07fcb4a909f66a852b6abbc8c0665184914d975c353e466e2ea1,valid
12,market,3,bank_1,bank,1,,5.8868704159976915,11d2674d0e61afcb88ec5cdd436c56120fa97f0d0a38c8d1bf48fad4a7dacaf2,valid
13,administered,1,firm_0,firm,1,,6.981835334008792,dd2767fff98dde1bb58ca0d65b9a6d54f68f8fe0db18d1a3f936ef8536a642f9,valid
13,administered,1,firm_1,firm,1,,5.867989958001999,732e3e14f5cc013276253eb9406ca5564ac28e8265f6dffd19af290616c6ec6d,valid
13,administered,1,firm_2,firm,1,,5.862230790997273,e869c2854e363845a210e5982a720b27c169b78d1d39519868f81e1a54b99f28,valid
13,administered,1,bank_0,bank,1,,6.951284334005322,ef97f5461f3b004caedfee93d810541f71a9d829e8bc4cb9b752a0da153fbdf6,valid
13,administered,1,bank_1,bank,1,,5.371952375004184,0285645451a1469d9b1343f325161cdadddb992776ddb612c4b642a4186182f6,valid
13,administered,2,firm_0,firm,1,,6.64368279199698,9739b1e0d7d4576a0c45ad49341118e2735dbcfa10898f4e7688184ae9affa7e,valid
13,administered,2,firm_1,firm,1,,6.493168625005637,ecf4273442639d1e929d9ded0cd1d3d3bbc5702449de0aba58f7bf55ff627f49,valid
13,administered,2,firm_2,firm,1,,5.395532208000077,4047f44217fc0d6aa92e22d4c07c59de953f5310b6312a9a8bae70bd7c30187f,valid
13,administered,2,bank_0,bank,1,,7.893346666998696,81502df24a31f5688f88715459dd74f1ae49d3a50cb2484dba4a255467575213,valid
13,administered,2,bank_1,bank,1,,5.7719807920075255,8bd4b4daa0933f7b2b6fd615e2138080b129798c7971cbe129a77d8cfe76da1c,valid
13,administered,3,firm_0,firm,1,,9.636379874995328,3e91773cc364b5f9e0ba83deaca0379d6ad000356e20c485430aee17f6b284c6,valid
13,administered,3,firm_1,firm,1,,6.801267457994982,511aaabf6beb2833f7ad8c03bd98f5c2ede0350102ec4e284969e9a6eecdc1d5,valid
13,administered,3,firm_2,firm,1,,6.557417333009653,b4a3689c0d1919087f19741339741b163fc11b89e3fc8218bf7c13d6e2f13ec8,valid
13,administered,3,bank_0,bank,1,,8.512111290998291,09882865c73ddc3996616d73847ad643b705f8b8164d90936a1131e9dd45033a,valid
13,administered,3,bank_1,bank,1,,8.642352832990582,3214e08ee9171ceb179ea2c8032634f93605816f193d0e03ba657cf62f1f6b50,valid
13,market,1,firm_0,firm,1,,6.106275208003353,5673a5c3cb39735acb189fa73cb432a9d5619a5cdd3955752528345896b9dc48,valid
13,market,1,firm_1,firm,1,,5.5394163750024745,66387618f6fe41daa3576ebf5606f02e22507642330b70bd9f429858c9acbe43,valid
13,market,1,firm_2,firm,1,,5.123386999999639,083a38aec87215a1fb895da392da04d3ebb745e47ab92f5c365f02c04a8945a3,valid
13,market,1,bank_0,bank,1,,7.320225041999947,800273b275165cc3dbc8eb4db214c5cfe374151baea13c915b326ba3ab91d894,valid
13,market,1,bank_1,bank,1,,5.7394412499998,1dded70f04eb93c57c1b48faf420d72a6ae4b59a929d9ddb4a5d015986bdfb6d,valid
13,market,2,firm_0,firm,1,,6.10297150000406,333eea82d32b886a37d54047ae0a5ef87960d1b7a838aad4e16302f0eee77d48,valid
13,market,2,firm_1,firm,1,,9.174507582996739,036229519e15b1e755626338ecd47b70543f6651bd221c5613b45026099b6a00,valid
13,market,2,firm_2,firm,1,,6.186780000003637,961dc3eb8f5045e4a38ddc3131377e676363555479f5da42e9c250f35be2751c,valid
13,market,2,bank_0,bank,1,,7.8040137920033885,a923fc5babe7121ff2283696987cddc48913b8fb5b14ba869711afc61b100e38,valid
13,market,2,bank_1,bank,1,,5.769981499994174,03c91f9641c70bb0e73a5315f87fc6739bb3c09fe71f9c87b51e32563b3c0ba1,valid
13,market,3,firm_0,firm,1,,5.188713457988342,190c8b081c0b0f728426abe1f562a581f57f06ce58623faace639cefabc43225,valid
13,market,3,firm_1,firm,1,,6.169938874998479,a074b402b902be7b3cd1041bfe63c44107817c22fadcb344e4f1313d88cc49d6,valid
13,market,3,firm_2,firm,1,,5.770858125004452,aeb524126168fa946d26c9ceb1e0f0fe7a69f17a9f23a30ed31ac6741f0ddd39,valid
13,market,3,bank_0,bank,1,,7.074864416004857,ce7b74e6f1de4fe69329c226c09446658c3d42230d9718b248effcb53b461aa5,valid
13,market,3,bank_1,bank,1,,5.510528582992265,b7b1fa03ad8b110dfd8a5c7755fa229a732ded66d991243dc043e784a338f793,valid
14,administered,1,firm_0,firm,1,,6.887111000003642,286f59bfbe8ff3e80b75693bab19b8fc5f6d66f7cd9c512f3c79aad8e6ae9785,valid
14,administered,1,firm_1,firm,1,,5.986405957999523,4f1e9bfa86e45b79e4cb7b4cffc8a768cc18c79b254e46db9a7fccc87935ced3,valid
14,administered,1,firm_2,firm,1,,6.137090915988665,0de818baecc2eedcc69eb784e7e255fd27e8f079b8abced3ffc1f9196958d399,valid
14,administered,1,bank_0,bank,1,,8.49233829100558,8cc3e80162787d0ce4b8fe63e90fff8ac358fe8c059daf11c6680bac89e7c6b3,valid
14,administered,1,bank_1,bank,1,,6.271026458009146,9d317200fbab22c8a5d4dcd7e2a8b000c6ce4a9b563e9125f59bc1be276ed113,valid
14,administered,2,firm_0,firm,1,,7.193013459007489,e66f96e6dd55c106f92f8c10ded56ab09c5c3aca5f34f265d2db901bbbda0a72,valid
14,administered,2,firm_1,firm,1,,6.199555915998644,b7d6197d56edb4f85892406b9c23a6e2bdf1a76e3b344760ada1acce23ad1473,valid
14,administered,2,firm_2,firm,1,,5.476614292012528,ca5f0f7f7e45f1d9433021a7bb3882722011f07ca401f3d60a38ee0e4fd81cb5,valid
14,administered,2,bank_0,bank,1,,7.010492165994947,d2c4c768efebc25eb130f2ed1e1de1a4dd21957c37dab0aa3943e20f3595ce87,valid
14,administered,2,bank_1,bank,1,,5.741370832998655,9717a9531ed240827c574e17600e13d5c06b0471cb2ae9e5e89797122ee94476,valid
14,administered,3,firm_0,firm,1,,6.684367333000409,686bb025d9c7a1bed53f6b8a055e7bfcba0e6dad9ad89771c3751a3337fec51d,valid
14,administered,3,firm_1,firm,1,,5.851599000001443,5f6a75b6f9ba8d292dd98d6f0eb9bb34a26d26602b6f648fda460eb920848132,valid
14,administered,3,firm_2,firm,1,,4.950214083000901,88c19f5f07cbda51a6e80e0c78289a1565974336b1b5024b8a935d3342724180,valid
14,administered,3,bank_0,bank,1,,6.292329541989602,37bb0ddd405b5ee6843420909d265961012468bf17d2389e93fad84ca9d26af0,valid
14,administered,3,bank_1,bank,1,,4.881610667012865,b28cae4beda35dc71319b37046bace166d200f760320c5ac3c6b0dcab9687161,valid
14,market,1,firm_0,firm,1,,6.848520915998961,c19188d70e27724ea8691b10017d7b62c75b65f85a833103b5bb78d11deb2d88,valid
14,market,1,firm_1,firm,1,,5.317864750002627,929e234b8ddc3580dd22912342398feeb7066f312985cf6131407a2431c0763b,valid
14,market,1,firm_2,firm,1,,5.2785203749954235,eb7026c7b5a2c7865bdab2e448701c28b13d70ac6ca030f3807f1f469d75a248,valid
14,market,1,bank_0,bank,1,,7.425094625010388,cc1b4cf82f8a1100e0adedd1e27112f90d2e97405140fbca6ee9604c94392cd1,valid
14,market,1,bank_1,bank,1,,6.400483125005849,fc30b6a760b123b6444bc510c7359cdc1d65d179e143ea96172479c34dac3c29,valid
14,market,2,firm_0,firm,1,,5.182819583002129,7932a74e126e0b225638f08d120206c01f8d4e3020a6cb83a9a51c3ef7197f17,valid
14,market,2,firm_1,firm,1,,4.952809791007894,d805ead18c2db04e273ae2806b58d0a40a5262d34ed82eb60527dc51e60856b6,valid
14,market,2,firm_2,firm,1,,4.710791917008464,ebeb382cea43317127256a6f26549df84f3aeb8e6117a058a080a3aba345ca0e,valid
14,market,2,bank_0,bank,1,,5.951994667004328,d5733ee451d99f12469473f52ffb376e5567dadedf0fa29bde9e4f3e66175c9b,valid
14,market,2,bank_1,bank,1,,4.656984917004593,ed71d321e999d778eccb81cf9eeb6ededa4578df2cce47bd8d1d82e1c2b0ae39,valid
14,market,3,firm_0,firm,1,,5.9327625000005355,ef892a62f1ac2a838e717e8b8b3e298f23f51ec86784e02c37d1a5d036a3b2b0,valid
14,market,3,firm_1,firm,1,,5.09936666599242,323d1558310d3412367aa11032daa3a3d26ad7158bdc1d251be7f5e6a7b287d3,valid
14,market,3,firm_2,firm,1,,5.57803133399284,30c89e68a19d883ea64be361f4d676423a5aedfb61e8122b4a8e1b2dce3cf34a,valid
14,market,3,bank_0,bank,1,,7.103458583995234,e343175ffc608746a9904fee4a0dcb64dc8be94de39e241dc186d503a585e802,valid
14,market,3,bank_1,bank,1,,4.715209875008441,582c434bcbfa2e4ecaefed0cbe4772c9f75996b1b2aa069e1246fd29385d7fb8,valid
15,administered,1,firm_0,firm,1,,6.299889459012775,8d0178e2c58c1c4b2bc8a5720de4488112da84ad8fe731a2f07c046f88d0ad52,valid
15,administered,1,firm_1,firm,1,,5.842424917005701,b9d0cbdea084b52762d2bf2fdc74d85a33adb16e850ac2352e29ccf663f49a6c,valid
15,administered,1,firm_2,firm,1,,6.746675292000873,5ccd7019e7a6f4b2134ca46ac855d572032006086fe397e3cb97ec85070d97ad,valid
15,administered,1,bank_0,bank,1,,6.954339999996591,859c54d06a832437b09d7df52ede1cdb89b181c45f324f426c98b21449036590,valid
15,administered,1,bank_1,bank,1,,5.119004042004235,e368d86b8d7e115df3957e19a2f4b659c6e288a9b319b508d6607f47fc14ae31,valid
15,administered,2,firm_0,firm,1,,6.404880834001233,da32df68e2423854c4565a712f324106fd44de39eaef467cc4322c7b06489940,valid
15,administered,2,firm_1,firm,1,,7.956727832992328,2e3164c23577aa97bf081b96b88ae17742a15136f81a8fd8a95f98280c176b6e,valid
15,administered,2,firm_2,firm,1,,7.610310292002396,7f001cbaa12395d26d8816f861f6d0b28030829cd611bd935248f99d9709f4e7,valid
15,administered,2,bank_0,bank,1,,9.4519352500065,86b182b718c6c01ecaffd631572284932899b88f979604a1623261cf5244b3f6,valid
15,administered,2,bank_1,bank,1,,5.786672500005807,a170d26aea9d14ed23d33d81d71f486b1109d5eb88d4b27b38d37214894434a2,valid
15,administered,3,firm_0,firm,1,,6.106740208007977,e80f1ebfeaa4fd3e6c26e7b5c13442107e82b8c5b8ae288d1ac699dbcc03c80e,valid
15,administered,3,firm_1,firm,1,,4.785665333009092,c9391d814c3c1bf9ac6869c279be978ded1cda907d8e0601bcdefe9580324d01,valid
15,administered,3,firm_2,firm,1,,5.983027707989095,cef26c1bd3e1c41b33ad84c9a4fd39171d07f11285fdf4f7b3e6f6ec77b15dc4,valid
15,administered,3,bank_0,bank,1,,6.5482555409980705,cfe9da84a0bd5413742cb38c04c4e109a261c171def65717f30077b363d49b22,valid
15,administered,3,bank_1,bank,1,,5.13335045799613,cf937342f1f3e09e7a3eadd59bf0f6ba5deb4128d7afd3f6d9dcff8a1cc72f49,valid
15,market,1,firm_0,firm,1,,5.115628416999243,0334a3e7d6f8d574941f4e8dd4ba8d5f1bf3a0f51a01a56d3ad5d190045d8b6f,valid
15,market,1,firm_1,firm,1,,6.905222000001231,e5af3d4774044f0e5f906c1812a7ccdea211d345e17e891cc36b476caf89c791,valid
15,market,1,firm_2,firm,1,,5.043543583000428,307cd91f7ceee6c0cdd852f8ab1e22abae48b076a8fec9e7745bb40d6ffbf983,valid
15,market,1,bank_0,bank,1,,6.165008208001382,e94b19164b277ad61c8798d0bf41da06b264c2baa5196b9bfc11ba4657d21b8f,valid
15,market,1,bank_1,bank,1,,4.644055667013163,8408443ea8c8548dd210aff4b590acad66ceac81d34169d625dd5d0d481b0aac,valid
15,market,2,firm_0,firm,1,,5.851466791005805,69748329e660a05980fbfa4e2e44c473e3368608055a434dee17cb832bb5dd5d,valid
15,market,2,firm_1,firm,1,,5.661032165997312,4ea5cbd12e63d6e8de923ae07f57a89e32b5b1f7e37f1231c0201ef584ab1a4a,valid
15,market,2,firm_2,firm,1,,8.338191708011436,2e07362d78fe62d4255810d61c31accdcec5666ac179ee1403f74ecbad4f0043,valid
15,market,2,bank_0,bank,1,,7.391801208999823,18a69531be080f3ef78f5010d44c2f966bdcbd088ecc5235f87edc7761c6e772,valid
15,market,2,bank_1,bank,1,,5.611310457999934,63af318aae24c87527c033898bdf86d347fd432bacc308f435f831f8562bf4d8,valid
15,market,3,firm_0,firm,1,,4.985814582993044,d061618f8dc8f155521636a41e1601c738c4f6889c854a6866b2b21769f63cf1,valid
15,market,3,firm_1,firm,1,,4.7276167910022195,7a683863b597ac3755a4a045e570090f0dca17a87cc120767c53f726de2fef28,valid
15,market,3,firm_2,firm,1,,5.086100417000125,977f004228b427baf45c3a3853c940b35410bdf3645fa397345b38dc212d0a37,valid
15,market,3,bank_0,bank,1,,5.756722500009346,fd59638ffd7cb189af4e791711b221ed94cab0fd764ba7a544836747b5c6d8f7,valid
15,market,3,bank_1,bank,1,,4.496492416001274,70f2e211ab54fbd02b48679b8519df15c69b423e95e3eb211ff1ca39d4ca6a48,valid
16,administered,1,firm_0,firm,1,,6.630185582995182,2240fb384e930be1037dbc35d53671d30bdb05f6c529d5899442ee11bbf575f8,valid
16,administered,1,firm_1,firm,1,,7.04505029199936,055aec5bc7c56fcae90b3321f417219f6d0d14e69efa6ae4a0f8b9467be5e491,valid
16,administered,1,firm_2,firm,1,,9.620006582990754,4ccb197d28db1804c0793c4fb6e3d2685147894baf6f0c1f884a7a1f47d77e3c,valid
16,administered,1,bank_0,bank,1,,10.032443874995806,3848aeafc9aea10f24edb1a05964a766add036fe2fc232d7902e449d62d4eb8d,valid
16,administered,1,bank_1,bank,1,,7.058453375007957,362034f12d31bfaa7d05df34f821bc2de43caf1d72ee8bda7c06007ef55934eb,valid
16,administered,2,firm_0,firm,1,,7.185514791999594,4137f8ea184377c01f652537d8fcb83b60a2780779faed887e54838a05aea955,valid
16,administered,2,firm_1,firm,1,,6.573477249999996,9432201dd33b53d56286ffa8cac7e6a41fbca28605a8b206c1cae5a2a0c9ed7c,valid
16,administered,2,firm_2,firm,1,,4.7630388750112616,99f32f6e802bc65642959a9bad50e38ac40ca08ef08e579c755aaa19bf2aa032,valid
16,administered,2,bank_0,bank,1,,7.227576207995298,186718a875600e84e149e2232f8aa76ff310001ba23bbe7fb9dccafcf097589e,valid
16,administered,2,bank_1,bank,1,,5.19281520799268,098a6d1407660fd2dc34d5e1c5cf9159ae8ebe27289201952d85222279c27c00,valid
16,administered,3,firm_0,firm,1,,6.639334834006149,892fdc0a92a709c8b40bf7d0c048323861b8602c691bba633fa2aadc3bb386a4,valid
16,administered,3,firm_1,firm,1,,6.074877916005789,e769403a4c42ef9533b54c4ca712bd2101cff7149be39b799f3ebe7d5691e71e,valid
16,administered,3,firm_2,firm,1,,6.002324708999367,fb7fc66c589e718f8aec7ece10fd3cde16b7d5e8467610248b8f4528b2e595fa,valid
16,administered,3,bank_0,bank,1,,8.012349541008007,095af4ff68a395305d6e1c9aa76139d1441ea224392e6b2f1288212fce61fc79,valid
16,administered,3,bank_1,bank,1,,6.326350207993528,bea43d0d2fa4e9cd3596a8a8a7106287adb688cadcccccecdb4997da960acec1,valid
16,market,1,firm_0,firm,1,,6.6843590829957975,fa7e5cee9416968d467c0f521e44631eb44d2083719fc2464684a47e4d1e86cf,valid
16,market,1,firm_1,firm,1,,5.056650333004654,1bf44f68fab6e774e837847dd6b4bf7e9ede6e4dce097a64e802fcebce13ae5b,valid
16,market,1,firm_2,firm,1,,5.432299292006064,d3163cf79746500a2f1c045f6f62985af6d49df37272009851a58ff738a6bf31,valid
16,market,1,bank_0,bank,1,,6.455836166001973,70a97f1595117ffc46cb1a16fa000f4ddf760a474ce9ec2ba81ef3bed4d2f5cb,valid
16,market,1,bank_1,bank,1,,5.1483548329997575,6482755ec8b383499ee962e711ed51d984794dd98ade3bbb6a11b1c5dc761bfb,valid
16,market,2,firm_0,firm,1,,5.659176583998487,df93e3e539e8b401e6912dd8039d046785592446cefca6bd5d2c07e98d1c4433,valid
16,market,2,firm_1,firm,1,,6.1419045829970855,ffa15415caf6f6f2912e5a6225fc69640c2881f85044fb5eac0bc5343e8da0ae,valid
16,market,2,firm_2,firm,1,,5.738033541987534,57427f1be50d7bc916a9d15b3516001396c90a67c879d29fcf244ed1507d0420,valid
16,market,2,bank_0,bank,1,,7.493553958993289,2c1c0dc14424baf59823140c0f11e01c16c6827da1a4f4d0e0dfc3f50fb9c7df,valid
16,market,2,bank_1,bank,1,,5.909613999989233,86fc595a933ea1478e33c775e50120f62dcc002673ea665b670c0415f165b1c1,valid
16,market,3,firm_0,firm,1,,5.233707166000386,39da139a735e1cbfbed783338829ba445b23a074720522a1e7d0b786734d8314,valid
16,market,3,firm_1,firm,1,,5.854756958011421,e90d94d92b7e578c5ab07db4f61d38b8247975fad4985136cf93f6ec0443ec7f,valid
16,market,3,firm_2,firm,1,,4.947968791995663,df02dc76e97af8dd61da1ed8dafc4e33200e8015175b3319eb588e9f9c2029fc,valid
16,market,3,bank_0,bank,1,,6.085074791000807,ab0133fdefa9b7c96f70c0a2586b9bf64cae8ae90fcec8278b96c1d26d0c461d,valid
16,market,3,bank_1,bank,1,,4.685925417012186,cee2b41c91c73f573df9303d3d763577433c79b8d237585f6e66573e13ceaf03,valid
17,administered,1,firm_0,firm,1,,5.305820875000791,dd835af0582f4852060975faa0fb69c9fe1f65ef708286bb540bc535095a2f74,valid
17,administered,1,firm_1,firm,1,,6.738994416009518,e37217105faae2cbb855367ead25a4085b46b8862d7c7b81fa80d0b30f324552,valid
17,administered,1,firm_2,firm,1,,5.92289424999035,cd7dd7f406c4cf0d27c724f2dd5126450e8b994cd709d7367f3699832251ec10,valid
17,administered,1,bank_0,bank,1,,6.617487207986414,f503b63fad43b382e9ee63adbf05293fd33f93797c74b9f55ee8b16331a3e1ec,valid
17,administered,1,bank_1,bank,1,,5.079382666997844,549e64ac9c5e4a51e06fb13b44403b9e1897a624d47fb6f0011f5753c405ba89,valid
17,administered,2,firm_0,firm,1,,6.949606082998798,7e08aa473ec3c168685503e42130825e7776cc96f83635fd34f54bb9d39e2ac7,valid
17,administered,2,firm_1,firm,1,,6.182566666000639,abb63a4266b3244359a2d19bd1fca51c8da109eab7ad66b7db86ba37a1cb1530,valid
17,administered,2,firm_2,firm,1,,5.934588624993921,dc15e595ec665eac148789b1fc08b91f0a081a51ebdd90a362d87167a95fe637,valid
17,administered,2,bank_0,bank,1,,6.386933375004446,4239a423310e795614b8a1c122ea4b0097975331aa9605822d019c4c408a73d5,valid
17,administered,2,bank_1,bank,1,,5.265570790987113,d47eb6f48884a133f10e1d1ab5c2ad3ee4daa0150796c21674a90d2b00eb896e,valid
17,administered,3,firm_0,firm,1,,6.007236666002427,d658963918e9e1a6d0f9c9d361cd58a49ce900eedd6186861c34975a83054d26,valid
17,administered,3,firm_1,firm,1,,5.806209624992334,1c339423144f8312c30240f20be4118ef5bb3e3c6c9ee899597bd2c9467349e6,valid
17,administered,3,firm_2,firm,1,,5.773977000004379,17c795dfeea38fa8d8f9cb3064927c93244ed9f1d1fef128ba1852f651e2005a,valid
17,administered,3,bank_0,bank,1,,7.9556091249978635,b8abb996744b05669c7b5f04e6f33b85dee78265fc6b3a3b748f559e96ec4700,valid
17,administered,3,bank_1,bank,1,,5.018990084005054,33025ba6ef427f05db298d15d9f6529f7d4cb5eb68f133a055cf6db18447fadd,valid
17,market,1,firm_0,firm,1,,5.18538962501043,6768b9f0a3547a36cafd7fe666d5fa780a4e8c4de50c92fdaa1bb9348844f17f,valid
17,market,1,firm_1,firm,1,,5.7862594590114895,60aac38c96dcb028b983ca55ebf00ec6380114b2bc1952d1f4c5d65faba08067,valid
17,market,1,firm_2,firm,1,,4.999889708007686,158c65558b2c367fef71ed21839e8aeb3b0b116a58d36a492fce180e7e37a9e7,valid
17,market,1,bank_0,bank,1,,6.905598291996284,504e14fe338e9671c5b842a9b3054c5ab547502f0af0882ba3065e4ec8284ab1,valid
17,market,1,bank_1,bank,1,,5.4763384580001,5006c388ee29fb70783420b172f1d118ab091436d705ad95cea82a174d68c4c2,valid
17,market,2,firm_0,firm,1,,9.059324208006728,bdc9ad8f2d33da7f6017d9180001dae3b6398a4d90ece8f27bed23f249661ddd,valid
17,market,2,firm_1,firm,1,,5.397971875005169,de570cd920dec2749de107b875e9ef3152227376b80b159aec3ce1a45aed43e6,valid
17,market,2,firm_2,firm,1,,5.840487374996883,0177f9aa88e1b180d0fd9059626f91818e939245221d5de6c6e20f6526633493,valid
17,market,2,bank_0,bank,1,,7.04641870901105,651490f5002e75811cdef81ab0e41eaf3d310f965fae91cc1efdc045f08f3ad2,valid
17,market,2,bank_1,bank,1,,5.2828963750071125,b4926f5be1db1e9251617b99d540f5cebff5a736dc1f78d0cecb9c0878460726,valid
17,market,3,firm_0,firm,1,,7.448666458003572,1b7af88c2d7c744de7da6d8333f50c17e81d618c516a6ab828db4ecf18e8e7e3,valid
17,market,3,firm_1,firm,1,,5.689342666999437,d31a887bb4fef737f5d35049da72bd473b7d2cac651d2e24352368067a56a8fd,valid
17,market,3,firm_2,firm,1,,6.06434154100134,199cc517e838af2ea87d68c16534817dcfc860e233601b1db35ea0c15deae34f,valid
17,market,3,bank_0,bank,1,,8.859600249998039,d65943cbb7504dad9b819b6f405b69976fac6f9bc3fce9b57e58032683ac65db,valid
17,market,3,bank_1,bank,1,,7.063095332996454,e4e83d31b053ddc26de170e51bceb8e51d9d26df23e09e4b0edfdc2b38169c36,valid
18,administered,1,firm_0,firm,1,,6.070057082994026,b953692f4834ce709ac69b959f6dd15470c6b76832cd20a2586a7430130e95e9,valid
18,administered,1,firm_1,firm,1,,6.555732958004228,7997762fba2a44bff6dd9ee98109c710fcdf07ec20a91fed73c4085d32d6901e,valid
18,administered,1,firm_2,firm,1,,8.747258874995168,84f54ee4a485f9e652849fdf9ce0878d03ae3e234212a9f843e90a19f6c49244,valid
18,administered,1,bank_0,bank,1,,8.02379658400605,422bcb6786f07d75870d910ef8d1eb2a8d72c720dd312ef39be32e4bf71962a4,valid
18,administered,1,bank_1,bank,1,,5.847992542010616,9deef12bce56856b65586a52bbe6b977aea67c2c0ccf7f049f7f506cc0d6a327,valid
18,administered,2,firm_0,firm,1,,6.492348750005476,777836fd88c1238bfe13a20991fc42f0a2ce84b9c884419d45eba8f8e274ba56,valid
18,administered,2,firm_1,firm,1,,6.055809000012232,bf08382ab66527c3ea0622713c65b70fbc19a6a3603fe950e59b9e5aa95001e3,valid
18,administered,2,firm_2,firm,1,,5.986536875003367,2a4546c1356a05430fa6d1c8993118bf75fd392e7746336463c729862fc9f2e1,valid
18,administered,2,bank_0,bank,1,,6.285499749996234,b85190aaae83dd8009f8e6c0842683f554eba8af3a2e54513d12575e05355b49,valid
18,administered,2,bank_1,bank,1,,6.74147258400626,e23f1b5bc0cc25b582bca6ac937b7af091b13420b3f51f1ef906e415af84dea4,valid
18,administered,3,firm_0,firm,1,,5.859937458997592,cb88ff2cdacb697e02d62d4bb753c2c087fc981445bb28553ac276daf64645dc,valid
18,administered,3,firm_1,firm,1,,6.2495673340017674,725e7315f46204453baa4a6e4d21b21349127be36f13a776a94cd15a2f4f366a,valid
18,administered,3,firm_2,firm,1,,6.132817165998858,d09b304c69f97623ec5f735f00852ff6cb54984c933c85ee57f8b32d07f6c959,valid
18,administered,3,bank_0,bank,1,,6.846562124992488,e829843587e1e4a4421f0fefc8eb1c42f2d7e829c526dbb5b02facaa4941097b,valid
18,administered,3,bank_1,bank,1,,5.547064209007658,dddf8be8b2def4c0d59ae2769f31d6400be8a6dd27eacd741f5fe987f210c3ab,valid
18,market,1,firm_0,firm,1,,5.113361915995483,39a8330c46a4a24c488f4dfbddfa771ec4ee92405ce511a9f31031e9ebad5749,valid
18,market,1,firm_1,firm,1,,5.05123124999227,a147a5ca0c7875bdc80350cc0abb28045710e4b2bd28c5f6e79c4e2c133ae0b5,valid
18,market,1,firm_2,firm,1,,5.466344832995674,b8a187ce9dab8a0d6100bad5e218317f9bf2d4143f372fa572276918dc8e4c25,valid
18,market,1,bank_0,bank,1,,5.9972408339963295,d1a448cf82cda951a8665a48737e0b0bc237ddcac6b104899d10cbf1713e959b,valid
18,market,1,bank_1,bank,1,,4.585834708996117,e1fa067e56ecc22da03a28ab5f44cb2fa828724a8abbd5b8eb9f7da0f35661d5,valid
18,market,2,firm_0,firm,1,,5.102225167007418,139029fd90337fa1e1ac29f5900760ab3d134fef06aa742108943dc3b174dd74,valid
18,market,2,firm_1,firm,1,,9.00225550000323,b44731fc3831e057c6c790c665e18a47435be2626c807b2c4d0fa054128d5563,valid
18,market,2,firm_2,firm,1,,5.957167750006192,c902370db0a3a704cb960f0401f17484badb8766aec55c2cca580d1b185d29b1,valid
18,market,2,bank_0,bank,1,,7.060496083009639,5d23dd23b26bea75cada373e1bac78c3b46a9df3b51920c3539aae7683705ab6,valid
18,market,2,bank_1,bank,1,,5.49475404099212,b3e8bd3556ca8286b9da5d05f137dca3918b4b2da92e6af6dd1174d1fb9aca63,valid
18,market,3,firm_0,firm,1,,5.741808416991262,c6237c1f38db7a73744b4fd910a5cf6f387421105dfdd979546e34619bd90da2,valid
18,market,3,firm_1,firm,1,,5.4704602919955505,204672bc6048a4b5ac1c48cbb809f694246f9947004d021d09c6fd93e986e593,valid
18,market,3,firm_2,firm,1,,5.581025874998886,de49f1ff94124af90000c88a4b1adce27b66c9503dbc724a531ead6dbade9276,valid
18,market,3,bank_0,bank,1,,6.8543491669988725,a7a44c74b21e22b9c1a176073cab71cf3bd382dd1511982fb04ef6ac922eced4,valid
18,market,3,bank_1,bank,1,,5.332456332995207,f03892eece20461dd0d870a0508193d2d9b30d42b4a1e91c784799d273ec21ec,valid
19,administered,1,firm_0,firm,1,,6.2231622919935035,78c6735185dbd1b84a03fa93402e9c7414a022df4ae3aa2001b9a782f1907032,valid
19,administered,1,firm_1,firm,1,,6.921738165998249,e78197c894d773673bc92e542fd1f5b80cf2b311844dbe3b186e01af8c93c942,valid
19,administered,1,firm_2,firm,1,,9.123661125006038,d5d3ccc1fe7f69c0613f9ec5072fa79e64357a9a3cd8daca3d2dee501839fe03,valid
19,administered,1,bank_0,bank,1,,11.026185624999925,154876c107701392be48777deafcd4243f441309902b104a2c5f63416344513a,valid
19,administered,1,bank_1,bank,1,,8.836962417000905,a04b334d5a3b17c3feb3bcd14c462684d0db450c7527f8595f4d64443beed088,valid
19,administered,2,firm_0,firm,1,,5.633677999998326,26ffbba14efeeb875782410f06a5f63e0e8db51ad2b18112263f9ec1b396aa45,valid
19,administered,2,firm_1,firm,1,,5.400013916994794,7a7145f022c554b69b1f9631e4935696a2bffd4290e4d73618bead93b7936f85,valid
19,administered,2,firm_2,firm,1,,6.000268915988272,6ba88374f14515c624f7e9e8bacc8208f42b63a12578339c06be6356b0a6d1e5,valid
19,administered,2,bank_0,bank,1,,6.734968333999859,c4b5df15a5992222e6c1480e45a9d3547e4711dfefa0388cee076af39dd64197,valid
19,administered,2,bank_1,bank,1,,6.120274832996074,7c580ba461b8a3cea222272a3b92e7ec0cbe1dc36c600ab84fda6c17bd119fae,valid
19,administered,3,firm_0,firm,1,,6.044994249998126,41c75f75b56e9dbce200924157c775bbcd69c042b3d2f89ebb1769c4e0f02a36,valid
19,administered,3,firm_1,firm,1,,6.3497365419898415,49c768f90f9828cd7aa0070234fde6a8665fafc2b3e72175856e2e94642a739f,valid
19,administered,3,firm_2,firm,1,,6.652353208002751,62e59fd50222df390237419a76d8a4e086bb3596fb16c671626718c0f74f48b2,valid
