pair,regime,period,agent_id,role,quantity,rule_quantity,quantity_difference_llm_minus_rule,maturity,rule_maturity,nominal_rate,rule_nominal_rate
20,market,1,bank_1,bank,13.514444999999998,19.30635,-5.791905,12,8,0.05,0.05605898290389878
20,market,2,firm_0,firm,26.035,14.286399341813809,11.748600658186191,12,8,,
20,market,2,firm_1,firm,64.7899,10.472240254905117,54.317659745094886,12,8,,
20,market,2,firm_2,firm,43.595600000000005,11.243332058536371,32.35226794146364,12,8,,
20,market,2,bank_0,bank,6.695499999999999,9.565,-2.8695000000000004,12,8,0.05,0.06353697034591935
20,market,2,bank_1,bank,8.98275,12.8325,-3.8497500000000002,12,8,0.05,0.052687375412078644
20,market,3,firm_0,firm,33.05075,5.5088849879659465,27.541865012034055,12,8,,
20,market,3,firm_1,firm,63.74914,12.366585023765962,51.38255497623403,12,8,,
20,market,3,firm_2,firm,52.474549999999994,13.437727409059654,39.03682259094034,12,8,,
20,market,3,bank_0,bank,7.093575,14.18715,-7.093575,12,8,0.05,0.0512517865878437
20,market,3,bank_1,bank,9.2736,18.5472,-9.2736,12,8,0.05,0.05540687506247978
21,administered,1,firm_0,firm,65.23125,11.26999684105558,53.96125315894442,12,8,,
21,administered,1,firm_1,firm,60.19531,9.864873670905133,50.330436329094866,12,8,,
21,administered,1,firm_2,firm,35.93015,10.91001805402248,25.020131945977518,12,8,,
21,administered,1,bank_0,bank,8.441405,12.05915,-3.617745000000001,12,8,0.06,0.07090429980334191
21,administered,1,bank_1,bank,11.317074999999999,16.16725,-4.850175,12,8,0.06,0.06915662380488857
21,administered,2,firm_0,firm,39.23975,12.764410385397845,26.475339614602156,12,8,,
21,administered,2,firm_1,firm,56.7134,10.015287752855077,46.69811224714492,12,8,,
21,administered,2,firm_2,firm,58.19755,11.211713367359303,46.9858366326407,12,8,,
21,administered,2,bank_0,bank,3.777275,7.55455,-3.777275,12,8,0.05,0.07618359725889942
21,administered,2,bank_1,bank,7.8246,15.6492,-7.8246,12,8,0.05,0.07091515352021276
21,administered,3,firm_0,firm,39.29835,11.667353046970302,27.630996953029697,12,8,,
21,administered,3,firm_1,firm,18.1846,0.0,18.1846,12,8,,
21,administered,3,firm_2,firm,24.5018,9.585398845798707,14.916401154201292,12,8,,
21,administered,3,bank_0,bank,7.955289999999999,11.3647,-3.4094100000000003,12,8,0.05,0.07344989940750382
21,administered,3,bank_1,bank,6.160209999999999,8.8003,-2.6400900000000007,12,8,0.05,0.07110356161810627
21,market,1,firm_0,firm,46.59375,11.26999684105558,35.32375315894442,12,8,,
21,market,1,firm_1,firm,42.99665,9.864873670905133,33.13177632909487,12,8,,
21,market,1,firm_2,firm,35.93015,10.91001805402248,25.020131945977518,12,8,,
21,market,1,bank_0,bank,8.441405,12.05915,-3.617745000000001,12,8,0.05,0.0566171992133676
21,market,1,bank_1,bank,8.083625,16.16725,-8.083625,12,8,0.05,0.049626495219554284
21,market,2,firm_0,firm,39.23975,12.764410385397845,26.475339614602156,12,8,,
21,market,2,firm_1,firm,56.7134,10.015287752855077,46.69811224714492,12,8,,
21,market,2,firm_2,firm,58.19755,11.211713367359303,46.9858366326407,12,8,,
21,market,2,bank_0,bank,3.777275,7.55455,-3.777275,12,8,0.07,0.07773438903559765
21,market,2,bank_1,bank,7.8246,15.6492,-7.8246,12,8,0.07,0.05666061408085101
21,market,3,firm_0,firm,39.29835,11.667353046970302,27.630996953029697,12,8,,
21,market,3,firm_1,firm,18.1846,0.0,18.1846,12,8,,
21,market,3,firm_2,firm,24.5018,9.585398845798707,14.916401154201292,12,8,,
21,market,3,bank_0,bank,5.68235,11.3647,-5.68235,12,8,0.055,0.06679959763001528
21,market,3,bank_1,bank,4.40015,8.8003,-4.40015,12,8,0.055,0.057414246472425046
22,administered,1,firm_0,firm,59.5419,12.743616621415718,46.79828337858428,12,8,,
22,administered,1,firm_1,firm,42.4853,8.887016008603473,33.59828399139653,12,8,,
22,administered,1,firm_2,firm,21.03915,12.175914159551166,8.863235840448834,12,8,,
22,administered,1,bank_0,bank,9.06125,18.1225,-9.06125,12,8,0.05,0.07243778175933419
22,administered,1,bank_1,bank,9.271525,18.54305,-9.271525,12,8,0.06,0.07326601659166662
22,administered,2,firm_0,firm,67.59535,10.391624061446105,57.20372593855389,12,8,,
22,administered,2,firm_1,firm,38.427800000000005,8.284592625582414,30.143207374417592,12,8,,
22,administered,2,firm_2,firm,56.605900000000005,12.109099913399264,44.49680008660074,12,8,,
22,administered,2,bank_0,bank,6.724,13.448,-6.724,12,8,0.05,0.08048215239427159
22,administered,2,bank_1,bank,8.1534,16.3068,-8.1534,12,8,0.05,0.07078388004903027
22,administered,3,firm_0,firm,24.92675,11.669356433387694,13.257393566612304,12,8,,
22,administered,3,firm_1,firm,62.74456999999999,11.462720093886189,51.2818499061138,12,8,,
22,administered,3,firm_2,firm,69.27431,13.37989284151845,55.89441715848155,12,8,,
22,administered,3,bank_0,bank,5.045075,7.20725,-2.1621750000000004,12,8,0.05,0.07379481430938689
22,administered,3,bank_1,bank,9.066925,12.95275,-3.8858250000000005,12,8,0.05,0.07033702027285478
22,market,1,firm_0,firm,59.5419,12.743616621415718,46.79828337858428,12,8,,
22,market,1,firm_1,firm,42.4853,8.887016008603473,33.59828399139653,12,8,,
22,market,1,firm_2,firm,21.03915,12.175914159551166,8.863235840448834,12,8,,
22,market,1,bank_0,bank,9.06125,18.1225,-9.06125,12,8,0.05,0.06275112703733673
22,market,1,bank_1,bank,9.271525,18.54305,-9.271525,12,8,0.055,0.06606406636666645
22,market,2,firm_0,firm,67.59535,10.391624061446105,57.20372593855389,12,8,,
22,market,2,firm_1,firm,38.427800000000005,8.284592625582414,30.143207374417592,12,8,,
22,market,2,firm_2,firm,56.605900000000005,12.109099913399264,44.49680008660074,12,8,,
22,market,2,bank_0,bank,6.724,13.448,-6.724,12,8,0.05,0.09492860957708635
22,market,2,bank_1,bank,8.1534,16.3068,-8.1534,12,8,0.06,0.05613552019612107
22,market,3,firm_0,firm,24.92675,11.669356433387694,13.257393566612304,12,8,,
22,market,3,firm_1,firm,62.74456999999999,11.462720093886189,51.2818499061138,12,8,,
22,market,3,firm_2,firm,49.48165,13.37989284151845,36.101757158481554,12,8,,
22,market,3,bank_0,bank,3.603625,7.20725,-3.603625,12,8,0.06,0.06817925723754753
22,market,3,bank_1,bank,6.476375,12.95275,-6.476375,12,8,0.06,0.0543480810914191
23,administered,1,firm_0,firm,60.176050000000004,9.578757786182491,50.59729221381751,12,8,,
23,administered,1,firm_1,firm,21.2569,0.0,21.2569,12,8,,
23,administered,1,firm_2,firm,36.8779,11.02416521893786,25.853734781062137,12,8,,
23,administered,1,bank_0,bank,5.735425,11.47085,-5.735425,12,8,0.05,0.08113546011470282
23,administered,1,bank_1,bank,2.6613,5.3226,-2.6613,12,8,0.05,0.07076662510090531
23,administered,2,firm_0,firm,24.638199999999998,10.787228173247136,13.850971826752861,12,8,,
23,administered,2,firm_1,firm,67.14959999999999,12.890706417706593,54.258893582293396,12,8,,
23,administered,2,firm_2,firm,58.134789999999995,8.801099864893951,49.333690135106046,12,8,,
23,administered,2,bank_0,bank,13.872075,19.81725,-5.945175000000001,12,8,0.05,0.07219750689365181
23,administered,2,bank_1,bank,12.137754999999999,17.33965,-5.201895,12,8,0.05,0.0724302932475677
23,administered,3,firm_0,firm,51.9658,12.541372447700565,39.424427552299434,12,8,,
23,administered,3,firm_1,firm,39.93365,9.77399712677816,30.15965287322184,12,8,,
23,administered,3,firm_2,firm,59.7817,13.697368315650072,46.08433168434993,12,8,,
23,administered,3,bank_0,bank,7.98515,15.9703,-7.98515,12,8,0.05,0.06950807473396976
23,administered,3,bank_1,bank,2.75495,5.5099,-2.75495,12,8,0.05,0.07314035058686272
23,market,1,firm_0,firm,60.176050000000004,9.578757786182491,50.59729221381751,12,8,,
23,market,1,firm_1,firm,21.2569,0.0,21.2569,12,8,,
23,market,1,firm_2,firm,36.8779,11.02416521893786,25.853734781062137,12,8,,
23,market,1,bank_0,bank,5.735425,11.47085,-5.735425,12,8,0.06,0.09754184045881127
23,market,1,bank_1,bank,2.6613,5.3226,-2.6613,12,8,0.06,0.0560665004036212
23,market,2,firm_0,firm,24.638199999999998,10.787228173247136,13.850971826752861,12,8,,
23,market,2,firm_1,firm,47.964,12.890706417706593,35.0732935822934,12,8,,
23,market,2,firm_2,firm,41.52485,8.801099864893951,32.72375013510605,12,8,,
23,market,2,bank_0,bank,9.908625,19.81725,-9.908625,12,8,0.06,0.06179002757460724
23,market,2,bank_1,bank,8.669825,17.33965,-8.669825,12,8,0.06,0.06272117299027076
23,market,3,firm_0,firm,51.9658,12.541372447700565,39.424427552299434,12,8,,
23,market,3,firm_1,firm,39.93365,9.77399712677816,30.15965287322184,12,8,,
23,market,3,firm_2,firm,59.7817,13.697368315650072,46.08433168434993,12,8,,
23,market,3,bank_0,bank,7.98515,15.9703,-7.98515,12,8,0.06,0.051032298935879024
23,market,3,bank_1,bank,2.75495,5.5099,-2.75495,12,8,0.06,0.06556140234745086
24,administered,1,firm_0,firm,52.6472,10.473676406767362,42.17352359323264,12,8,,
24,administered,1,firm_1,firm,49.537549999999996,8.518819198465192,41.0187308015348,12,8,,
24,administered,1,firm_2,firm,66.35804,8.828280816673505,57.5297591833265,12,8,,
24,administered,1,bank_0,bank,6.794475,13.58895,-6.794475,12,8,0.05,0.07164571509345397
24,administered,1,bank_1,bank,3.59405,7.1881,-3.59405,12,8,0.05,0.07852330161719219
24,administered,2,firm_0,firm,49.40914999999999,10.661418363723545,38.74773163627644,12,8,,
24,administered,2,firm_1,firm,65.7251,9.64241871924513,56.08268128075487,12,8,,
24,administered,2,firm_2,firm,43.3075,9.763258591403824,33.54424140859617,12,8,,
24,administered,2,bank_0,bank,12.676965000000001,18.10995,-5.432985,12,8,0.055,0.07206841359631055
24,administered,2,bank_1,bank,8.359435,11.94205,-3.5826150000000005,12,8,0.055,0.0738244670205662
24,administered,3,firm_0,firm,58.1101,12.03065460668582,46.07944539331418,12,8,,
24,administered,3,firm_1,firm,64.94075000000001,12.723597940271064,52.217152059728946,12,8,,
24,administered,3,firm_2,firm,42.439299999999996,12.692995844942502,29.746304155057494,12,8,,
24,administered,3,bank_0,bank,8.6672,17.3344,-8.6672,12,8,0.05,0.07095389296010486
24,administered,3,bank_1,bank,6.251675,12.50335,-6.251675,12,8,0.05,0.07521313969226305
24,market,1,firm_0,firm,52.6472,10.473676406767362,42.17352359323264,12,8,,
24,market,1,firm_1,firm,49.537549999999996,8.518819198465192,41.0187308015348,12,8,,
24,market,1,firm_2,firm,47.3986,8.828280816673505,38.5703191833265,12,8,,
24,market,1,bank_0,bank,6.794475,13.58895,-6.794475,12,8,0.05,0.05958286037381583
24,market,1,bank_1,bank,3.59405,7.1881,-3.59405,12,8,0.05,0.08709320646876874
24,market,2,firm_0,firm,49.40914999999999,10.661418363723545,38.74773163627644,12,8,,
24,market,2,firm_1,firm,65.7251,9.64241871924513,56.08268128075487,12,8,,
24,market,2,firm_2,firm,43.3075,9.763258591403824,33.54424140859617,12,8,,
24,market,2,bank_0,bank,12.676965000000001,18.10995,-5.432985,12,8,0.05,0.061273654385242196
24,market,2,bank_1,bank,8.359435,11.94205,-3.5826150000000005,12,8,0.05,0.0682978680822648
24,market,3,firm_0,firm,58.1101,12.03065460668582,46.07944539331418,12,8,,
24,market,3,firm_1,firm,64.94075000000001,12.723597940271064,52.217152059728946,12,8,,
24,market,3,firm_2,firm,42.439299999999996,12.692995844942502,29.746304155057494,12,8,,
24,market,3,bank_0,bank,8.6672,17.3344,-8.6672,12,8,0.0599,0.05681557184041941
24,market,3,bank_1,bank,6.251675,12.50335,-6.251675,12,8,0.0594,0.0738525587690522
25,administered,1,firm_0,firm,35.98695,7.721841420118343,28.265108579881655,12,8,,
25,administered,1,firm_1,firm,47.2167,10.163937597742855,37.052762402257144,12,8,,
25,administered,1,firm_2,firm,42.36475,9.991126455848544,32.37362354415146,12,8,,
25,administered,1,bank_0,bank,4.8692,6.956,-2.0868,12,8,0.03,0.0706074019020879
25,administered,1,bank_1,bank,12.886545,18.40935,-5.522805,12,8,0.03,0.06980662467292234
25,administered,2,firm_0,firm,38.4689,12.70530184490871,25.763598155091287,12,8,,
25,administered,2,firm_1,firm,17.5091,12.876951121086368,4.6321488789136325,12,8,,
25,administered,2,firm_2,firm,53.47765,10.835517407405709,42.64213259259429,12,8,,
25,administered,2,bank_0,bank,6.496475,12.99295,-6.496475,12,8,0.06,0.08694877731384275
25,administered,2,bank_1,bank,7.029875,14.05975,-7.029875,12,8,0.06,0.07285263447300722
25,administered,3,firm_0,firm,34.03415,9.510124238785911,24.524025761214084,12,8,,
25,administered,3,firm_1,firm,37.3593,10.912213479356312,26.447086520643687,12,8,,
25,administered,3,firm_2,firm,35.3329,10.894085274259075,24.438814725740926,12,8,,
25,administered,3,bank_0,bank,7.796809999999999,11.1383,-3.3414900000000003,12,8,0.05,0.07105019550018603
25,administered,3,bank_1,bank,5.309849999999999,7.5855,-2.2756500000000006,12,8,0.05,0.07169723182379123
25,market,1,firm_0,firm,35.98695,7.721841420118343,28.265108579881655,12,8,,
25,market,1,firm_1,firm,66.10338,10.163937597742855,55.93944240225714,12,8,,
25,market,1,firm_2,firm,42.36475,9.991126455848544,32.37362354415146,12,8,,
25,market,1,bank_0,bank,4.8692,6.956,-2.0868,12,8,0.06,0.05542960760835157
25,market,1,bank_1,bank,12.886545,18.40935,-5.522805,12,8,0.06,0.052226498691689334
25,market,2,firm_0,firm,38.4689,12.70530184490871,25.763598155091287,12,8,,
25,market,2,firm_1,firm,17.5091,12.876951121086368,4.6321488789136325,12,8,,
25,market,2,firm_2,firm,53.47765,10.835517407405709,42.64213259259429,12,8,,
25,market,2,bank_0,bank,9.7447125,12.99295,-3.2482375,12,8,0.055,0.12079510925537096
25,market,2,bank_1,bank,9.841824999999998,14.05975,-4.217925000000001,12,8,0.05,0.06441053789202883
25,market,3,firm_0,firm,34.03415,9.510124238785911,24.524025761214084,12,8,,
25,market,3,firm_1,firm,37.3593,10.912213479356312,26.447086520643687,12,8,,
25,market,3,firm_2,firm,35.3329,10.894085274259075,24.438814725740926,12,8,,
25,market,3,bank_0,bank,5.56915,11.1383,-5.56915,12,8,0.06,0.05720078200074411
25,market,3,bank_1,bank,3.79275,7.5855,-3.79275,12,8,0.06,0.059788927295164905
26,administered,1,firm_0,firm,26.51165,0.0,26.51165,12,8,,
26,administered,1,firm_1,firm,53.3502,9.819079651466435,43.53112034853356,12,8,,
26,administered,1,firm_2,firm,23.197699999999998,0.0,23.197699999999998,12,8,,
26,administered,1,bank_0,bank,7.102275,14.20455,-7.102275,12,8,0.06,0.07268565607982734
26,administered,1,bank_1,bank,4.964675,9.92935,-4.964675,12,8,0.06,0.07827732429487308
26,administered,2,firm_0,firm,21.1049,12.14252303885177,8.96237696114823,12,8,,
26,administered,2,firm_1,firm,31.61635,0.0,31.61635,12,8,,
26,administered,2,firm_2,firm,66.3369,10.566637458368328,55.77026254163167,12,8,,
26,administered,2,bank_0,bank,9.3595,18.719,-9.3595,12,8,0.05,0.07080779055745018
26,administered,2,bank_1,bank,3.120025,6.24005,-3.120025,12,8,0.05,0.07325039815081069
26,administered,3,firm_0,firm,16.817,13.287834161081829,3.5291658389181713,12,8,,
26,administered,3,firm_1,firm,60.9053,12.573745995144868,48.33155400485513,12,8,,
26,administered,3,firm_2,firm,27.2977,5.717915923508842,21.57978407649116,12,8,,
26,administered,3,bank_0,bank,9.704125,19.40825,-9.704125,12,8,0.06,0.0719672815350036
26,administered,3,bank_1,bank,5.6306,11.2612,-5.6306,12,8,0.06,0.08517401913413221
26,market,1,firm_0,firm,26.51165,0.0,26.51165,12,8,,
26,market,1,firm_1,firm,53.3502,9.819079651466435,43.53112034853356,12,8,,
26,market,1,firm_2,firm,23.197699999999998,0.0,23.197699999999998,12,8,,
26,market,1,bank_0,bank,7.102275,14.20455,-7.102275,12,8,0.07,0.06374262431930934
26,market,1,bank_1,bank,4.964675,9.92935,-4.964675,12,8,0.07,0.08610929717949233
26,market,2,firm_0,firm,21.1049,12.14252303885177,8.96237696114823,12,8,,
26,market,2,firm_1,firm,31.61635,0.0,31.61635,12,8,,
26,market,2,firm_2,firm,66.3369,10.566637458368328,55.77026254163167,12,8,,
26,market,2,bank_0,bank,9.3595,18.719,-9.3595,12,8,0.05,0.0562311622298007
26,market,2,bank_1,bank,3.120025,6.24005,-3.120025,12,8,0.05,0.06600159260324272
26,market,3,firm_0,firm,16.817,13.287834161081829,3.5291658389181713,12,8,,
26,market,3,firm_1,firm,60.9053,12.573745995144868,48.33155400485513,12,8,,
26,market,3,firm_2,firm,27.2977,5.717915923508842,21.57978407649116,12,8,,
26,market,3,bank_0,bank,9.704125,19.40825,-9.704125,12,8,0.05,0.06086912614001442
26,market,3,bank_1,bank,5.6306,11.2612,-5.6306,12,8,0.05,0.1136960765365288
27,administered,1,firm_0,firm,56.25669,9.08372666582581,47.17296333417419,12,8,,
27,administered,1,firm_1,firm,44.5557,11.950517303683114,32.60518269631689,12,8,,
27,administered,1,firm_2,firm,71.1267,13.126791945107206,57.99990805489279,12,8,,
27,administered,1,bank_0,bank,6.95513,9.9359,-2.9807700000000006,12,8,0.03,0.07160140275696986
27,administered,1,bank_1,bank,7.9128,11.304,-3.3912000000000004,12,8,0.03,0.07250371839212023
27,administered,2,firm_0,firm,63.543899999999994,12.943617061975278,50.60028293802472,12,8,,
27,administered,2,firm_1,firm,55.22855,10.03126928139056,45.197280718609434,12,8,,
27,administered,2,firm_2,firm,63.75255,12.72857362207164,51.02397637792836,12,8,,
27,administered,2,bank_0,bank,5.43025,7.7575,-2.3272500000000003,12,8,0.03,0.0705787639658214
27,administered,2,bank_1,bank,10.68207,15.2601,-4.57803,12,8,0.03,0.07571258428636
27,administered,3,firm_0,firm,27.8829,4.125671682194773,23.757228317805225,12,8,,
27,administered,3,firm_1,firm,55.1306,8.477354961463815,46.653245038536184,12,8,,
27,administered,3,firm_2,firm,58.147600000000004,9.257680942744912,48.88991905725509,12,8,,
27,administered,3,bank_0,bank,7.709375,15.41875,-7.709375,12,8,0.06,0.07283747755329535
27,administered,3,bank_1,bank,8.094175,16.18835,-8.094175,12,8,0.06,0.07465292240646328
27,market,1,firm_0,firm,56.25669,9.08372666582581,47.17296333417419,12,8,,
27,market,1,firm_1,firm,44.5557,11.950517303683114,32.60518269631689,12,8,,
27,market,1,firm_2,firm,71.1267,13.126791945107206,57.99990805489279,12,8,,
27,market,1,bank_0,bank,6.95513,9.9359,-2.9807700000000006,12,8,0.05,0.059405611027879376
27,market,1,bank_1,bank,7.9128,11.304,-3.3912000000000004,12,8,0.05,0.0630148735684809
27,market,2,firm_0,firm,45.3885,12.943617061975278,32.44488293802472,12,8,,
27,market,2,firm_1,firm,55.22855,10.03126928139056,45.197280718609434,12,8,,
27,market,2,firm_2,firm,63.75255,12.72857362207164,51.02397637792836,12,8,,
27,market,2,bank_0,bank,3.87875,7.7575,-3.87875,12,8,0.06,0.05531505586328559
27,market,2,bank_1,bank,7.63005,15.2601,-7.63005,12,8,0.06,0.07585033714544002
27,market,3,firm_0,firm,27.8829,4.125671682194773,23.757228317805225,12,8,,
27,market,3,firm_1,firm,55.1306,8.477354961463815,46.653245038536184,12,8,,
27,market,3,firm_2,firm,58.147600000000004,9.257680942744912,48.88991905725509,12,8,,
27,market,3,bank_0,bank,7.709375,15.41875,-7.709375,12,8,0.05,0.06434991021318141
27,market,3,bank_1,bank,8.094175,16.18835,-8.094175,12,8,0.05,0.0716116896258531
28,administered,1,firm_0,firm,51.3182,13.908590308600504,37.409609691399496,12,8,,
28,administered,1,firm_1,firm,56.162749999999996,13.03640287741977,43.12634712258023,12,8,,
28,administered,1,firm_2,firm,56.624539999999996,11.807413984738176,44.81712601526182,12,8,,
28,administered,1,bank_0,bank,7.356775,14.71355,-7.356775,12,8,0.05,0.07274983721838782
28,administered,1,bank_1,bank,4.616875,9.23375,-4.616875,12,8,0.05,0.07019350298480903
28,administered,2,firm_0,firm,25.0691,1.8709930192487576,23.19810698075124,12,8,,
28,administered,2,firm_1,firm,57.65455,9.670068507640869,47.98448149235913,12,8,,
28,administered,2,firm_2,firm,34.0196,11.477461065554644,22.542138934445354,12,8,,
28,administered,2,bank_0,bank,3.298,6.596,-3.298,12,8,0.06,0.0700505537215668
28,administered,2,bank_1,bank,8.6172,17.2344,-8.6172,12,8,0.06,0.07218732332691674
28,administered,3,firm_0,firm,51.5788,9.958398810591884,41.62040118940811,12,8,,
28,administered,3,firm_1,firm,66.22854,13.164125130599794,53.0644148694002,12,8,,
28,administered,3,firm_2,firm,38.0624,11.068277182383786,26.99412281761621,12,8,,
28,administered,3,bank_0,bank,13.186005,18.83715,-5.651145000000001,12,8,0.05,0.0697116623364644
28,administered,3,bank_1,bank,9.5886,13.698,-4.109400000000001,12,8,0.05,0.06974376928666472
28,market,1,firm_0,firm,51.3182,13.908590308600504,37.409609691399496,12,8,,
28,market,1,firm_1,firm,56.162749999999996,13.03640287741977,43.12634712258023,12,8,,
28,market,1,firm_2,firm,56.624539999999996,11.807413984738176,44.81712601526182,12,8,,
28,market,1,bank_0,bank,7.356775,14.71355,-7.356775,12,8,0.06,0.06399934887355124
28,market,1,bank_1,bank,4.616875,9.23375,-4.616875,12,8,0.06,0.05377401193923609
28,market,2,firm_0,firm,25.0691,1.8709930192487576,23.19810698075124,12,8,,
28,market,2,firm_1,firm,57.65455,9.670068507640869,47.98448149235913,12,8,,
28,market,2,firm_2,firm,34.0196,11.477461065554644,22.542138934445354,12,8,,
28,market,2,bank_0,bank,3.298,6.596,-3.298,12,8,0.05,0.053202214886267155
28,market,2,bank_1,bank,8.6172,17.2344,-8.6172,12,8,0.05,0.061749293307666965
28,market,3,firm_0,firm,51.5788,9.958398810591884,41.62040118940811,12,8,,
28,market,3,firm_1,firm,47.3061,13.164125130599794,34.14197486940021,12,8,,
28,market,3,firm_2,firm,38.0624,11.068277182383786,26.99412281761621,12,8,,
28,market,3,bank_0,bank,9.418575,18.83715,-9.418575,12,8,0.06,0.051846649345857615
28,market,3,bank_1,bank,6.849,13.698,-6.849,12,8,0.06,0.05197507714665887
29,administered,1,firm_0,firm,49.5192,13.475748686503922,36.04345131349608,12,8,,
29,administered,1,firm_1,firm,61.748050000000006,13.593539497406088,48.15451050259392,12,8,,
29,administered,1,firm_2,firm,24.9617,11.18129297094658,13.780407029053421,12,8,,
29,administered,1,bank_0,bank,9.33037,13.3291,-3.99873,12,8,0.05,0.0706454950164671
29,administered,1,bank_1,bank,4.01535,8.0307,-4.01535,12,8,0.05,0.07474136858176593
29,administered,2,firm_0,firm,54.808049999999994,8.903577055649915,45.904472944350076,12,8,,
29,administered,2,firm_1,firm,59.8069,11.711427723969075,48.095472276030925,12,8,,
29,administered,2,firm_2,firm,20.30565,0.0,20.30565,12,8,,
29,administered,2,bank_0,bank,9.264675,13.23525,-3.970575,12,8,0.03,0.07045729587953156
29,administered,2,bank_1,bank,13.471079999999999,19.2444,-5.77332,12,8,0.03,0.07146613194071372
29,administered,3,firm_0,firm,25.03415,5.496619809059174,19.537530190940828,12,8,,
29,administered,3,firm_1,firm,66.67808,10.73070275689223,55.947377243107766,12,8,,
29,administered,3,firm_2,firm,55.741350000000004,11.959481964299806,43.7818680357002,12,8,,
29,administered,3,bank_0,bank,9.9946,14.278,-4.2834,12,8,0.05,0.07047217303968772
29,administered,3,bank_1,bank,4.020625,5.74375,-1.7231250000000005,12,8,0.05,0.06915716792491329
29,market,1,firm_0,firm,49.5192,13.475748686503922,36.04345131349608,12,8,,
29,market,1,firm_1,firm,61.748050000000006,13.593539497406088,48.15451050259392,12,8,,
29,market,1,firm_2,firm,24.9617,11.18129297094658,13.780407029053421,12,8,,
29,market,1,bank_0,bank,6.66455,13.3291,-6.66455,12,8,0.06,0.05558198006586836
29,market,1,bank_1,bank,4.01535,8.0307,-4.01535,12,8,0.06,0.07196547432706371
29,market,2,firm_0,firm,54.808049999999994,8.903577055649915,45.904472944350076,12,8,,
29,market,2,firm_1,firm,59.8069,11.711427723969075,48.095472276030925,12,8,,
29,market,2,firm_2,firm,20.30565,0.0,20.30565,12,8,,
29,market,2,bank_0,bank,6.617625,13.23525,-6.617625,12,8,0.06,0.05482918351812621
29,market,2,bank_1,bank,9.6222,19.2444,-9.6222,12,8,0.06,0.058864527762854876
29,market,3,firm_0,firm,25.03415,5.496619809059174,19.537530190940828,12,8,,
29,market,3,firm_1,firm,66.67808,10.73070275689223,55.947377243107766,12,8,,
29,market,3,firm_2,firm,55.741350000000004,11.959481964299806,43.7818680357002,12,8,,
29,market,3,bank_0,bank,9.9946,14.278,-4.2834,12,8,0.08,0.05488869215875087
29,market,3,bank_1,bank,2.871875,5.74375,-2.871875,12,8,0.06,0.04962867169965313
